time,aeration,rpm,feed_rate,Acid flow,Base flow,Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Dumped broth flow(Fremoved:L/h),Substrate concentration(S:g/L),do,penicillin,Vessel volume,Vessel Weight(Wt:Kg),ph,temp,Generated heat(Q:kJ),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),Oil flow(Foil:L/hr),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),our,Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),biomass,cer,Ammonia shots(NH3_shots:kgs),Viscosity(Viscosity_offline:centPoise),Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),batch_id,dt,cum_feed,growth_rate,penicillin_rate,oxygen_efficiency,mixing_intensity,biomass_smooth,penicillin_smooth,biomass_lag1,penicillin_lag1,our_lag1
75.2,60,100,90,0.0,110.79,22.375,0.0001,100,1.1,0,0.0016041,13.549,10.113,78825,86447.0,6.508,298.09,399.15,1.831,10.0,,30,,1.785,0.18474,,20.089866666666666,1.3995,0,,0,0,8,0.2,127183.9999999982,0.16058333333333508,0.259999999999998,0.02975,6000,20.025633333333335,10.0208,20.05775,10.061,1.4756
75.4,60,100,90,0.0,108.09,51.55,0.0001,100,1.1,0,0.0016555,13.482,10.166,78879,86513.0,6.5103,298.16,424.27,1.8356,10.0,,30,,1.8371,0.18423,,20.121983333333333,1.4031,0,,0,0,8,0.2,127201.9999999982,0.16058333333333508,0.2650000000000041,0.030618333333333334,6000,20.05775,10.0671,20.089866666666666,10.113,1.785
75.6,60,100,90,0.0,104.48,77.477,0.0001,100,1.1,0,0.0016521,13.441,10.219,78933,86579.0,6.5125,298.2,439.94,1.8402,10.0,,30,,1.8594,0.18401,,20.1541,1.4066,0,,0,0,8,0.2,127219.9999999982,0.16058333333333508,0.26499999999999524,0.03099,6000,20.089866666666666,10.115599999999999,20.121983333333333,10.166,1.8371
75.8,60,100,90,0.0,100.02,97.291,0.0001,100,1.1,0,0.0016284,13.428,10.273,78986,86644.0,6.5124,298.22,447.98,1.8448,10.0,,30,,1.8655,0.18394,,20.186216666666667,1.4101,0,,0,0,8,0.2,127237.9999999982,0.16058333333333508,0.27000000000000135,0.031091666666666667,6000,20.121983333333333,10.1664,20.1541,10.219,1.8594
76.0,60,100,90,0.0,95.58,111.81,0.0001,100,1.1,0,0.0016022,13.419,10.326,79038,86708.0,6.5101,298.22,449.59,1.8493,10.0,,30,,1.8659,0.18393,,20.218333333333334,1.4136,0,,0,0,8,0.2,127255.9999999982,0.16058333333333508,0.2650000000000041,0.031098333333333332,6000,20.1541,10.219399999999998,20.186216666666667,10.273,1.8655
76.2,60,100,116,0.0,92.052,121.34,0.0001,100,1.1,0,0.0021918,12.85,10.38,79094,86778.0,6.4985,298.27,468.07,1.8546,10.0,,29,,2.0332,0.18232,,20.25045,1.4177,0,,0,0,8,0.2,127279.19999999819,0.16058333333333508,0.27000000000000135,0.03388666666666666,6000,20.186216666666667,10.2728,20.218333333333334,10.326,1.8659
76.4,60,100,116,0.0,93.191,146.74,0.0001,100,1.1,0,0.0021885,12.846,10.435,79151,86849.0,6.4893,298.3,479.08,1.8604,10.0,,29,,2.0515,0.18213,,20.282566666666668,1.4222,0,,0,0,8,0.2,127302.39999999819,0.16058333333333508,0.2749999999999986,0.03419166666666666,6000,20.218333333333334,10.326600000000001,20.25045,10.38,2.0332
76.6,60,100,116,0.0,97.977,166.75,0.0001,100,1.1,0,0.0022362,12.798,10.488,79208,86920.0,6.4819,298.32,486.17,1.8664,10.0,,29,,2.0597,0.18204,,20.314683333333335,1.4267,0,,0,0,8,0.2,127325.59999999819,0.16058333333333508,0.26499999999999524,0.03432833333333333,6000,20.25045,10.3804,20.282566666666668,10.435,2.0515
76.8,60,100,116,0.0,105.72,184.39,0.0001,100,1.1,0,0.0022473,12.757,10.542,79267,86993.0,6.4777,298.34,492.36,1.8724,10.0,,29,,2.0754,0.18188,,20.3468,1.4313,0,,0,0,8,0.2,127348.79999999818,0.16058333333333508,0.27000000000000135,0.03459,6000,20.282566666666668,10.4342,20.314683333333335,10.488,2.0597
77.0,60,100,116,0.0,115.16,201.98,0.0001,100,1.1,0,0.0022059,12.767,10.596,79328,87068.0,6.477,298.34,491.45,1.8783,10.0,,29,,2.0729,0.18189,,20.37891666666667,1.436,0,,0,0,8,0.2,127371.99999999818,0.16058333333333508,0.27000000000000135,0.034548333333333334,6000,20.314683333333335,10.488199999999999,20.3468,10.542,2.0754
77.2,60,100,116,0.0,124.86,213.67,0.0001,100,1.1,0,0.0022089,12.73,10.65,79391,87145.0,6.4774,298.33,489.41,1.8843,10.0,,29,,2.0832,0.18178,,20.411033333333332,1.4406,0,,0,0,8,0.2,127395.19999999818,0.1605833333333173,0.27000000000000135,0.03472,6000,20.3468,10.5422,20.37891666666667,10.596,2.0729
77.4,60,100,116,0.0,134.41,224.38,0.0001,100,1.1,0,0.0021979,12.722,10.703,79455,87224.0,6.4799,298.31,480.18,1.8904,10.0,,29,,2.0803,0.1818,,20.44315,1.4452,0,,0,0,8,0.2,127418.39999999818,0.16058333333333508,0.26499999999999524,0.03467166666666666,6000,20.37891666666667,10.5958,20.411033333333332,10.65,2.0832
77.6,60,100,116,0.0,142.97,228.31,0.0001,100,1.1,0,0.0021379,12.78,10.757,79522,87304.0,6.4837,298.26,464.86,1.8963,10.0,,29,,2.0603,0.18198,,20.475266666666666,1.4498,0,,0,0,8,0.2,127441.59999999817,0.16058333333333508,0.27000000000000135,0.03433833333333333,6000,20.411033333333332,10.6496,20.44315,10.703,2.0803
77.8,60,100,116,0.0,149.99,225.86,0.0001,100,1.1,0,0.0021194,12.779,10.81,79590,87386.0,6.487,298.23,450.56,1.9022,10.0,,29,,2.0568,0.182,,20.507383333333333,1.4543,0,,0,0,8,0.2,127464.79999999817,0.16058333333333508,0.2650000000000041,0.03428,6000,20.44315,10.703199999999999,20.475266666666666,10.757,2.0603
78.0,60,100,116,0.0,155.7,222.97,0.0001,100,1.1,0,0.0020919,12.782,10.863,79659,87469.0,6.4904,298.2,439.13,1.9081,10.0,,29,,2.0508,0.18205,,20.5395,1.4588,0,,0,0,8,0.2,127487.99999999817,0.16058333333333508,0.26499999999999524,0.03418,6000,20.475266666666666,10.7566,20.507383333333333,10.81,2.0568
78.2,60,100,116,0.0,160.05,221.27,0.0001,100,1.1,0,0.0021101,12.734,10.916,79729,87552.0,6.4934,298.16,426.3,1.914,10.0,,29,,2.0645,0.18191,,20.571616666666667,1.4634,0,,0,0,8,0.2,127511.19999999816,0.16058333333333508,0.2650000000000041,0.03440833333333333,6000,20.50738333333333,10.8098,20.5395,10.863,2.0508
78.4,60,100,116,0.0,163.23,217.1,0.0001,100,1.1,0,0.0021028,12.712,10.969,79799,87637.0,6.4955,298.13,413.06,1.9199,10.0,,29,,2.0737,0.18181,,20.603733333333334,1.4679,0,,0,0,8,0.2,127534.39999999816,0.16058333333333508,0.26499999999999524,0.03456166666666667,6000,20.539499999999997,10.863,20.571616666666667,10.916,2.0645
78.6,60,100,116,0.0,165.57,211.31,0.0001,100,1.1,0,0.0020994,12.692,11.023,79870,87722.0,6.4976,298.1,401.08,1.9258,10.0,,29,,2.077,0.18177,,20.63585,1.4724,0,,0,0,8,0.2,127557.59999999816,0.16058333333333508,0.27000000000000135,0.034616666666666664,6000,20.571616666666667,10.9162,20.603733333333334,10.969,2.0737
78.8,60,100,116,0.0,167.04,205.39,0.0001,100,1.1,0,0.0020842,12.675,11.076,79942,87807.0,6.4992,298.06,388.78,1.9317,10.0,,29,,2.0782,0.18174,,20.66796666666667,1.477,0,,0,0,8,0.2,127580.79999999815,0.16058333333333508,0.2650000000000041,0.03463666666666666,6000,20.603733333333334,10.9694,20.63585,11.023,2.077
79.0,60,100,116,0.0,167.88,197.97,0.0001,100,1.1,0,0.0021114,12.615,11.13,80013,87893.0,6.4996,298.04,381.98,1.9376,10.0,,29,,2.0931,0.18159,,20.700083333333332,1.4815,0,,0,0,8,0.2,127603.99999999815,0.1605833333333173,0.27000000000000135,0.034885000000000006,6000,20.635849999999998,11.0228,20.66796666666667,11.076,2.0782
79.2,60,100,116,0.0,168.56,194.35,0.0001,100,1.1,0,0.0020821,12.615,11.184,80085,87979.0,6.5002,298.04,379.18,1.9436,10.0,,29,,2.0893,0.18161,,20.7322,1.4861,0,,0,0,8,0.2,127627.19999999815,0.16058333333333508,0.26999999999999247,0.03482166666666667,6000,20.667966666666665,11.076400000000001,20.700083333333332,11.13,2.0931
79.4,60,100,116,0.0,169.0,193.61,0.0001,100,1.1,0,0.002042,12.63,11.238,80156,88064.0,6.5013,298.02,371.14,1.9494,10.0,,29,,2.0825,0.18167,,20.764316666666666,1.4906,0,,0,0,8,0.2,127650.39999999815,0.16058333333333508,0.27000000000000135,0.034708333333333334,6000,20.700083333333332,11.1302,20.7322,11.184,2.0893
79.6,60,100,116,0.0,169.0,187.74,0.0001,100,1.1,0,0.0020133,12.643,11.292,80228,88150.0,6.5026,298.0,365.28,1.9552,10.0,,29,,2.0747,0.18173,,20.796433333333333,1.4951,0,,0,0,8,0.2,127673.59999999814,0.16058333333333508,0.27000000000000135,0.034578333333333336,6000,20.7322,11.184000000000001,20.764316666666666,11.238,2.0825
79.8,60,100,116,0.0,168.49,183.18,0.0001,100,1.1,0,0.0020012,12.626,11.347,80300,88236.0,6.5034,297.99,360.0,1.961,10.0,,29,,2.0712,0.18176,,20.82855,1.4995,0,,0,0,8,0.2,127696.79999999814,0.16058333333333508,0.2749999999999986,0.03452,6000,20.764316666666666,11.238199999999999,20.796433333333333,11.292,2.0747
80.0,60,100,116,0.0,167.64,178.52,0.0001,100,1.1,0,0.0019429,12.648,11.401,80371,88321.0,6.5046,297.97,355.57,1.9667,10.0,,29,,2.0618,0.18183,,20.860666666666667,1.5039,0,,0,0,8,0.2,127719.99999999814,0.16058333333333508,0.27000000000000135,0.03436333333333333,6000,20.796433333333333,11.292399999999999,20.82855,11.347,2.0712
80.2,60,100,90,0.0,166.31,174.1,0.0001,100,1.1,0,0.0012143,13.585,11.448,80437,88398.0,6.5214,297.9,327.04,1.9712,10.0,,23,,1.7984,0.18435,,20.892783333333334,1.5074,0,,0,0,8,0.2,127737.99999999814,0.16058333333333508,0.23500000000000298,0.029973333333333334,6000,20.82855,11.3452,20.860666666666667,11.401,2.0618
80.4,60,100,90,0.0,158.23,52.23,213.66,100,1.1,0,0.0012363,13.518,11.495,80501,88473.0,6.5352,298.43,527.68,1.9751,10.0,,23,,1.7714,0.1846,,20.9249,1.5103,0,,0,0,8,0.2,127755.99999999814,0.16058333333333508,0.2349999999999941,0.029523333333333335,6000,20.860666666666667,11.3966,20.892783333333334,11.448,1.7984
80.6,60,100,90,0.0,144.68,230.74,21.366,100,1.1,0,0.00125,13.443,11.542,80563,88545.0,6.5455,298.37,504.97,1.9789,10.0,,23,,1.7907,0.18441,,20.957016666666668,1.5133,0,,0,0,8,0.2,127773.99999999814,0.16058333333333508,0.23500000000000298,0.029845,6000,20.892783333333334,11.4466,20.9249,11.495,1.7714
80.8,60,100,90,0.0,127.01,222.24,2.1366,100,1.1,0,0.0012356,13.396,11.589,80621,88614.0,6.5531,298.26,464.57,1.9827,10.0,,23,,1.8043,0.18427,,20.989133333333335,1.5162,0,,0,0,8,0.2,127791.99999999814,0.16058333333333508,0.23500000000000298,0.030071666666666667,6000,20.9249,11.495000000000001,20.957016666666668,11.542,1.7907
81.0,60,100,90,0.51946,63.507,199.93,0.21366,100,1.1,0,0.0012125,13.243,11.638,80666,88670.0,6.5382,298.18,431.93,1.9865,10.0,,23,,1.8509,0.18382,,21.021250000000002,1.5191,0,,0,0,8,0.2,127809.99999999814,0.16058333333333508,0.24499999999999744,0.030848333333333332,6000,20.957016666666668,11.542399999999999,20.989133333333335,11.589,1.8043
81.2,60,100,90,0.0,48.816,181.03,0.021366,100,1.1,0,0.001203,13.184,11.687,80708,88724.0,6.5145,298.11,406.78,1.9902,10.0,,23,,1.8781,0.18355,,21.053366666666665,1.522,0,,0,0,8,0.2,127827.99999999814,0.1605833333333173,0.24499999999999744,0.031301666666666665,6000,20.989133333333335,11.5902,21.021250000000002,11.638,1.8509
81.4,60,100,90,0.0,43.562,165.56,0.0021366,100,1.1,0,0.0012036,13.149,11.736,80750,88776.0,6.4879,298.06,386.01,1.9939,10.0,,23,,1.8867,0.18346,,21.085483333333332,1.5249,0,,0,0,8,0.2,127845.99999999814,0.16058333333333508,0.24500000000000632,0.031445,6000,21.021250000000002,11.6384,21.053366666666665,11.687,1.8781
81.6,60,100,90,0.0,48.932,151.43,0.00021366,100,1.1,0,0.0011971,13.142,11.785,80792,88829.0,6.4706,298.01,368.4,1.9977,10.0,,23,,1.8904,0.18342,,21.1176,1.5277,0,,0,0,8,0.2,127863.99999999814,0.16058333333333508,0.24499999999999744,0.03150666666666667,6000,21.05336666666667,11.687000000000001,21.085483333333332,11.736,1.8867
81.8,60,100,90,0.0,61.171,138.04,0.0001,100,1.1,0,0.0012055,13.141,11.833,80837,88885.0,6.462,297.98,355.69,2.0014,10.0,,23,,1.885,0.18346,,21.149716666666666,1.5306,0,,0,0,8,0.2,127881.99999999814,0.16058333333333508,0.2400000000000002,0.03141666666666667,6000,21.085483333333332,11.735800000000001,21.1176,11.785,1.8904
82.0,60,100,90,0.0,76.877,127.29,0.0001,100,1.1,0,0.0011848,13.181,11.881,80885,88944.0,6.4659,297.95,343.99,2.0052,10.0,,23,,1.8662,0.18364,,21.181833333333334,1.5335,0,,0,0,8,0.2,127899.99999999814,0.16058333333333508,0.2400000000000002,0.031103333333333334,6000,21.1176,11.784400000000002,21.149716666666666,11.833,1.885
82.2,60,100,90,0.0,91.009,38.186,138.97,100,1.1,0,0.0011872,13.215,11.928,80936,89006.0,6.4748,298.31,484.04,2.0089,10.0,,23,,1.8453,0.18383,,21.21395,1.5364,0,,0,0,8,0.2,127917.99999999814,0.16058333333333508,0.23500000000000298,0.030754999999999998,6000,21.149716666666666,11.8326,21.181833333333334,11.881,1.8662
82.4,60,100,90,0.0,101.61,162.44,13.897,100,1.1,0,0.0011913,13.221,11.975,80989,89069.0,6.4871,298.27,468.13,2.0127,10.0,,23,,1.8385,0.18389,,21.246066666666668,1.5393,0,,0,0,8,0.2,127935.99999999814,0.16058333333333508,0.2349999999999941,0.030641666666666668,6000,21.181833333333334,11.8804,21.21395,11.928,1.8453
82.6,60,100,90,0.0,107.29,157.06,1.3897,100,1.1,0,0.0011683,13.254,12.021,81043,89134.0,6.4993,298.19,439.24,2.0164,10.0,,23,,1.8215,0.18404,,21.278183333333335,1.5421,0,,0,0,8,0.2,127953.99999999814,0.16058333333333508,0.23000000000000576,0.03035833333333333,6000,21.21395,11.927600000000002,21.246066666666668,11.975,1.8385
82.8,60,100,90,0.0,108.09,141.53,0.13897,100,1.1,0,0.0011562,13.248,12.067,81097,89199.0,6.5106,298.14,416.91,2.02,10.0,,23,,1.8236,0.18402,,21.3103,1.5449,0,,0,0,8,0.2,127971.99999999814,0.16058333333333508,0.22999999999999687,0.030393333333333335,6000,21.246066666666668,11.9744,21.278183333333335,12.021,1.8215
83.0,60,100,90,0.0,104.38,129.33,0.013897,100,1.1,0,0.0011808,13.174,12.115,81150,89263.0,6.5194,298.09,399.37,2.0237,10.0,,23,,1.8439,0.18381,,21.342416666666665,1.5478,0,,0,0,8,0.2,127989.99999999814,0.1605833333333173,0.2400000000000002,0.030731666666666668,6000,21.278183333333335,12.0212,21.3103,12.067,1.8236
83.2,60,100,90,0.0,97.143,119.13,0.0013897,100,1.1,0,0.001158,13.179,12.161,81202,89326.0,6.526,298.06,385.7,2.0274,10.0,,23,,1.8392,0.18385,,21.374533333333332,1.5506,0,,0,0,8,0.2,128007.99999999814,0.16058333333333508,0.22999999999999687,0.03065333333333333,6000,21.3103,12.0678,21.342416666666665,12.115,1.8439
83.4,60,100,90,0.0,87.257,110.61,0.00013897,100,1.1,0,0.0011699,13.099,12.208,81252,89387.0,6.5261,298.03,375.03,2.031,10.0,,23,,1.866,0.18359,,21.40665,1.5534,0,,0,0,8,0.2,128025.99999999814,0.16058333333333508,0.23500000000000298,0.031100000000000003,6000,21.34241666666667,12.1144,21.374533333333332,12.161,1.8392
83.6,60,100,90,0.0,77.369,103.39,0.0001,100,1.1,0,0.0011736,13.049,12.256,81300,89446.0,6.5209,298.01,367.39,2.0347,10.0,,23,,1.8819,0.18343,,21.438766666666666,1.5563,0,,0,0,8,0.2,128043.99999999814,0.16058333333333508,0.2400000000000002,0.031365,6000,21.374533333333336,12.1614,21.40665,12.208,1.866
83.8,60,100,90,0.0,69.542,97.78,0.0001,100,1.1,0,0.0011841,12.985,12.304,81347,89504.0,6.5106,298.0,363.2,2.0384,10.0,,23,,1.9019,0.18323,,21.470883333333333,1.5591,0,,0,0,8,0.2,128061.99999999814,0.16058333333333508,0.2400000000000002,0.031698333333333335,6000,21.406649999999996,12.2088,21.438766666666666,12.256,1.8819
84.0,60,100,90,0.0,65.84,94.472,0.0001,100,1.1,0,0.0012005,12.94,12.353,81393,89560.0,6.4956,297.99,360.65,2.0422,10.0,1051.3,23,1598.4,1.9097,0.18315,12.161,21.503,1.562,0,27.364,0,0,8,0.2,128079.99999999814,0.16058333333333508,0.24499999999999744,0.031828333333333333,6000,21.43876666666667,12.2564,21.470883333333333,12.304,1.9019
84.2,60,100,90,0.0,68.122,92.147,0.0001,100,1.1,0,0.0012079,12.902,12.402,81439,89618.0,6.4847,297.98,358.07,2.0459,10.0,,23,,1.9206,0.18304,,21.5317,1.5649,0,,0,0,8,0.2,128097.99999999814,0.14350000000000307,0.24499999999999744,0.032010000000000004,6000,21.4702,12.304599999999999,21.503,12.353,1.9097
84.4,60,100,90,0.0,74.747,89.519,0.0001,100,1.1,0,0.0012176,12.877,12.451,81486,89676.0,6.4797,297.98,356.86,2.0498,10.0,,23,,1.9303,0.18294,,21.5604,1.5678,0,,0,0,8,0.2,128115.99999999814,0.14350000000000307,0.24500000000000632,0.03217166666666667,6000,21.50095,12.3532,21.5317,12.402,1.9206
84.6,60,100,90,0.0,83.358,87.869,0.0001,100,1.1,0,0.001205,12.896,12.5,81536,89737.0,6.4817,297.97,353.65,2.0536,10.0,,23,,1.9281,0.18296,,21.589100000000002,1.5708,0,,0,0,8,0.2,128133.99999999814,0.14350000000000307,0.24499999999999744,0.032135,6000,21.531016666666666,12.402,21.5604,12.451,1.9303
84.8,60,100,90,0.0,91.162,84.291,0.0001,100,1.1,0,0.0011961,12.898,12.548,81587,89799.0,6.4867,297.97,351.17,2.0573,10.0,,23,,1.9277,0.18295,,21.6178,1.5737,0,,0,0,8,0.2,128151.99999999814,0.1434999999999853,0.2400000000000002,0.032128333333333335,6000,21.5604,12.450800000000001,21.589100000000002,12.5,1.9281
85.0,60,100,90,0.0,96.974,81.088,0.0001,100,1.1,0,0.0011605,12.949,12.595,81639,89862.0,6.4932,297.95,346.14,2.0611,10.0,,23,,1.9101,0.18311,,21.6465,1.5765,0,,0,0,8,0.2,128169.99999999814,0.14350000000000307,0.23500000000000298,0.031834999999999995,6000,21.589100000000002,12.4992,21.6178,12.548,1.9277
85.2,60,100,90,0.0,100.21,75.369,0.0001,100,1.1,0,0.0011899,12.905,12.642,81691,89925.0,6.5005,297.95,344.67,2.0648,10.0,,23,,1.9144,0.18307,,21.6752,1.5794,0,,0,0,8,0.2,128187.99999999814,0.14350000000000307,0.2349999999999941,0.031906666666666667,6000,21.617800000000003,12.5472,21.6465,12.595,1.9101
85.4,60,100,90,0.0,100.53,22.611,83.5,100,1.1,0,0.001175,12.911,12.69,81744,89989.0,6.5069,298.19,436.68,2.0685,10.0,,23,,1.9129,0.18307,,21.7039,1.5823,0,,0,0,8,0.2,128205.99999999814,0.14350000000000307,0.2400000000000002,0.03188166666666667,6000,21.646500000000003,12.595,21.6752,12.642,1.9144
85.6,60,100,90,0.0,98.307,102.64,8.35,100,1.1,0,0.0011825,12.87,12.737,81796,90052.0,6.5119,298.17,431.04,2.0722,10.0,,23,,1.923,0.18297,,21.7326,1.5851,0,,0,0,8,0.2,128223.99999999814,0.14350000000000307,0.23500000000000298,0.03205,6000,21.6752,12.6424,21.7039,12.69,1.9129
85.8,60,100,90,0.0,94.073,102.82,0.835,100,1.1,0,0.00119,12.82,12.785,81847,90115.0,6.5154,298.14,419.06,2.0759,10.0,,23,,1.9406,0.18279,,21.7613,1.588,0,,0,0,8,0.2,128241.99999999814,0.1434999999999853,0.2400000000000002,0.032343333333333335,6000,21.7039,12.6898,21.7326,12.737,1.923
86.0,60,100,90,0.0,88.446,98.721,0.0835,100,1.1,0,0.0011939,12.782,12.833,81897,90176.0,6.5174,298.12,410.01,2.0797,10.0,,23,,1.9535,0.18266,,21.79,1.5909,0,,0,0,8,0.2,128259.99999999814,0.14350000000000307,0.2400000000000002,0.032558333333333335,6000,21.732599999999998,12.7374,21.7613,12.785,1.9406
86.2,60,100,90,0.0,82.019,96.195,0.00835,100,1.1,0,0.001196,12.733,12.881,81946,90236.0,6.5141,298.1,403.18,2.0834,10.0,,23,,1.9718,0.18248,,21.8187,1.5937,0,,0,0,8,0.2,128277.99999999814,0.14350000000000307,0.2400000000000002,0.032863333333333335,6000,21.7613,12.7852,21.79,12.833,1.9535
86.4,60,100,90,0.0,76.918,94.712,0.000835,100,1.1,0,0.0011853,12.69,12.929,81994,90295.0,6.5081,298.08,396.87,2.0871,10.0,,23,,1.9914,0.18229,,21.8474,1.5966,0,,0,0,8,0.2,128295.99999999814,0.14350000000000307,0.2400000000000002,0.033190000000000004,6000,21.79,12.832999999999998,21.8187,12.881,1.9718
86.6,60,100,90,0.0,74.209,92.99,0.0001,100,1.1,0,0.0012192,12.592,12.978,82042,90354.0,6.5037,298.07,393.22,2.0909,10.0,,23,,2.0261,0.18195,,21.8761,1.5995,0,,0,0,8,0.2,128313.99999999814,0.14350000000000307,0.24499999999999744,0.03376833333333333,6000,21.8187,12.881200000000002,21.8474,12.929,1.9914
86.8,60,100,90,0.0,73.246,93.013,0.0001,100,1.1,0,0.0012377,12.544,13.027,82089,90412.0,6.499,298.06,389.52,2.0948,10.0,,23,,2.0414,0.18179,,21.9048,1.6025,0,,0,0,8,0.2,128331.99999999814,0.14350000000000307,0.24499999999999744,0.03402333333333333,6000,21.8474,12.929599999999999,21.8761,12.978,2.0261
87.0,60,100,90,0.0,74.174,92.595,0.0001,100,1.1,0,0.0012378,12.509,13.076,82136,90471.0,6.4947,298.06,386.73,2.0987,10.0,,23,,2.058,0.18163,,21.933500000000002,1.6055,0,,0,0,8,0.2,128349.99999999814,0.14350000000000307,0.24500000000000632,0.0343,6000,21.8761,12.978200000000001,21.9048,13.027,2.0414
87.2,60,100,90,0.0,76.805,92.632,0.0001,100,1.1,0,0.0012477,12.48,13.125,82184,90530.0,6.4934,298.05,382.3,2.1026,10.0,,23,,2.0693,0.18151,,21.9622,1.6085,0,,0,0,8,0.2,128367.99999999814,0.1434999999999853,0.24499999999999744,0.034488333333333336,6000,21.9048,13.027000000000001,21.933500000000002,13.076,2.058
87.4,60,100,90,0.0,79.961,90.929,0.0001,100,1.1,0,0.0012165,12.517,13.174,82232,90590.0,6.4959,298.03,377.75,2.1064,10.0,,23,,2.0552,0.18164,,21.9909,1.6115,0,,0,0,8,0.2,128385.99999999814,0.14350000000000307,0.24499999999999744,0.03425333333333334,6000,21.933500000000002,13.075999999999999,21.9622,13.125,2.0693
87.6,60,100,90,0.0,82.114,88.728,0.0001,100,1.1,0,0.0012378,12.48,13.222,82281,90651.0,6.4987,298.03,374.26,2.1103,10.0,,23,,2.0585,0.1816,,22.0196,1.6145,0,,0,0,8,0.2,128403.99999999814,0.14350000000000307,0.2400000000000002,0.034308333333333337,6000,21.962200000000003,13.124799999999999,21.9909,13.174,2.0552
87.8,60,100,90,0.0,83.155,87.028,0.0001,100,1.1,0,0.0012315,12.457,13.27,82331,90711.0,6.5012,298.02,370.77,2.1142,10.0,,23,,2.0678,0.1815,,22.0483,1.6175,0,,0,0,8,0.2,128421.99999999814,0.14350000000000307,0.2400000000000002,0.03446333333333333,6000,21.990900000000003,13.173399999999997,22.0196,13.222,2.0585
88.0,60,100,90,0.0,83.196,84.977,0.0001,100,1.1,0,0.0012447,12.41,13.319,82380,90772.0,6.5027,298.01,369.32,2.1181,10.0,,23,,2.0818,0.18136,,22.077,1.6205,0,,0,0,8,0.2,128439.99999999814,0.14350000000000307,0.24500000000000632,0.03469666666666667,6000,22.0196,13.222,22.0483,13.27,2.0678
88.2,60,100,90,0.0,82.625,84.397,0.0001,100,1.1,0,0.0012493,12.388,13.367,82429,90832.0,6.5053,298.01,368.15,2.122,10.0,,23,,2.0865,0.18131,,22.1057,1.6235,0,,0,0,8,0.2,128457.99999999814,0.1434999999999853,0.2400000000000002,0.034775,6000,22.0483,13.2704,22.077,13.319,2.0818
88.4,60,100,90,0.0,81.009,83.879,0.0001,100,1.1,0,0.0012417,12.363,13.415,82477,90892.0,6.5089,298.0,365.85,2.126,10.0,,23,,2.1002,0.18117,,22.1344,1.6265,0,,0,0,8,0.2,128475.99999999814,0.14350000000000307,0.23999999999999133,0.03500333333333334,6000,22.077,13.318599999999998,22.1057,13.367,2.0865
88.6,60,100,90,0.0,77.97,82.251,0.0001,100,1.1,0,0.0012252,12.364,13.463,82525,90952.0,6.51,298.0,363.39,2.1298,10.0,,23,,2.097,0.1812,,22.1631,1.6295,0,,0,0,8,0.2,128493.99999999814,0.14350000000000307,0.2400000000000002,0.03495,6000,22.1057,13.366800000000001,22.1344,13.415,2.1002
88.8,60,100,90,0.0,74.511,80.284,0.0001,100,1.1,0,0.0012307,12.318,13.512,82573,91011.0,6.5072,298.0,363.19,2.1337,10.0,,23,,2.1095,0.18107,,22.1918,1.6325,0,,0,0,8,0.2,128511.99999999814,0.14350000000000307,0.24500000000000632,0.03515833333333333,6000,22.1344,13.415199999999999,22.1631,13.463,2.097
89.0,60,100,90,0.0,72.164,80.079,0.0001,100,1.1,0,0.0012461,12.254,13.561,82620,91069.0,6.5041,298.0,363.72,2.1376,10.0,,23,,2.1342,0.18082,,22.2205,1.6355,0,,0,0,8,0.2,128529.99999999814,0.14350000000000307,0.24499999999999744,0.03557,6000,22.1631,13.4636,22.1918,13.512,2.1095
89.2,60,100,90,0.0,71.05,80.45,0.0001,100,1.1,0,0.0012276,12.276,13.609,82666,91128.0,6.4984,298.0,363.14,2.1415,10.0,,23,,2.119,0.18096,,22.249200000000002,1.6385,0,,0,0,8,0.2,128547.99999999814,0.14350000000000307,0.2400000000000002,0.03531666666666667,6000,22.1918,13.512,22.2205,13.561,2.1342
89.4,60,100,90,0.0,72.209,79.885,0.0001,100,1.1,0,0.0012339,12.245,13.658,82713,91186.0,6.497,298.0,363.37,2.1454,10.0,,23,,2.126,0.18089,,22.277900000000002,1.6415,0,,0,0,8,0.2,128565.99999999814,0.14350000000000307,0.24499999999999744,0.03543333333333333,6000,22.2205,13.560599999999999,22.249200000000002,13.609,2.119
89.6,60,100,90,0.0,73.896,80.0,0.0001,100,1.1,0,0.0012586,12.182,13.708,82761,91245.0,6.4965,298.0,365.41,2.1493,10.0,,23,,2.1473,0.18068,,22.3066,1.6445,0,,0,0,8,0.2,128583.99999999814,0.1434999999999853,0.25000000000000355,0.03578833333333333,6000,22.249200000000002,13.6096,22.277900000000002,13.658,2.126
